"","Species","D","Dplus","EDplus","sd.Dplus","ll_Dplus","ul_Dplus","Lambda","z(Delta+)","Pr(>|z|)","ELambda","sd.Lambda"
"66","Acanthobothrium gonzalesmugaburoi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"67","Acanthobothrium gracile",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"68","Acanthobothrium grandiceps",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"69","Acanthobothrium guanghaiense",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"70","Acanthobothrium hanumantharaoi",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"71","Acanthobothrium herdmani",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"72","Acanthobothrium heterodonti",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"73","Acanthobothrium hispidum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"74","Acanthobothrium holorhini",4,52.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,316.358024691358,-3.5761822580261,0.000348648622760269,165.5172,102.539044612137
"75","Acanthobothrium hypermekkolpos",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"76","Acanthobothrium ijimai",7,54.7619047619048,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,294.784580498867,-4.95721684697075,7.15101494589051e-07,165.5172,71.9740222480321
"77","Acanthobothrium inbiorium",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"78","Acanthobothrium incognita",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"79","Acanthobothrium indiana",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"80","Acanthobothrium indicum",6,58.8888888888889,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,217.283950617285,-3.59595921475148,0.00032319843830307,165.5172,80.0147104604748
"81","Acanthobothrium intermedium",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"82","Acanthobothrium jalalii",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"83","Acanthobothrium jamesi",3,38.8888888888889,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-4.43678417321472,9.13127643578341e-06,165.5172,142.884427232729
"84","Acanthobothrium janineae",3,38.8888888888889,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-4.43678417321472,9.13127643578341e-06,165.5172,142.884427232729
"85","Acanthobothrium jeanneae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"86","Acanthobothrium karachiense",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"87","Acanthobothrium lasti",5,51.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,525,-4.4599509189054,8.19784242944094e-06,165.5172,89.9565888145423
"88","Acanthobothrium laurenbrownae",4,55.5555555555556,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,339.506172839506,-3.15221194277945,0.00162038612143325,165.5172,102.539044612137
"89","Acanthobothrium lentiginosum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"90","Acanthobothrium lintoni",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"91","Acanthobothrium longipedunculata",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"92","Acanthobothrium lusarmientoi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"93","Acanthobothrium maculatum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"94","Acanthobothrium manteri",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"95","Acanthobothrium margieae",4,41.6666666666667,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,625,-5.27206351901273,1.34898370774101e-07,165.5172,102.539044612137
"96","Acanthobothrium marplatensis",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"97","Acanthobothrium martini",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"98","Acanthobothrium maryanskii",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"99","Acanthobothrium mathiasi",5,50,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,444.444444444445,-4.76283442801,1.90892465581302e-06,165.5172,89.9565888145423
"100","Acanthobothrium matttaylori",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"101","Acanthobothrium micracantha",6,50,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,222.222222222223,-5.44152481007612,5.2826434025316e-08,165.5172,80.0147104604748
"102","Acanthobothrium microcephalum",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"103","Acanthobothrium minus",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"104","Acanthobothrium minusculus",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"105","Acanthobothrium monksi",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"106","Acanthobothrium mooreae",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"107","Acanthobothrium mujibi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"108","Acanthobothrium musculosum",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"109","Acanthobothrium myliomaculata",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"110","Acanthobothrium nanogravidum",5,46.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,600,-5.36860144621918,7.9349553494523e-08,165.5172,89.9565888145423
"111","Acanthobothrium nicoyaense",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"112","Acanthobothrium ocallaghani",3,38.8888888888889,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-4.43678417321472,9.13127643578341e-06,165.5172,142.884427232729
"113","Acanthobothrium odonoghuei",4,52.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,408.95061728395,-3.5761822580261,0.000348648622760269,165.5172,102.539044612137
"114","Acanthobothrium olseni",5,56.6666666666667,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,233.333333333333,-3.55130039159163,0.000383332636689862,165.5172,89.9565888145423
"115","Acanthobothrium parviuncinatum",6,53.3333333333333,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,155.555555555555,-4.74943771182938,2.03983010977642e-06,165.5172,80.0147104604748
"116","Acanthobothrium parvum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"117","Acanthobothrium paulum",18,56.4270152505447,76.2082851703737,2.40434555368635,71.399594063001,81.0169762777464,254.626663059317,-8.22729906252469,1.91481965347798e-16,165.5172,41.8296196701414
"118","Acanthobothrium pearsoni",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"119","Acanthobothrium pichelinae",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"120","Acanthobothrium pintanensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"121","Acanthobothrium ponticum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"122","Acanthobothrium psammobati",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"123","Acanthobothrium puertecitense",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"124","Acanthobothrium quadripartitum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"125","Acanthobothrium rajaebatis",5,50,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,277.777777777778,-4.76283442801,1.90892465581302e-06,165.5172,89.9565888145423
"126","Acanthobothrium rajivi",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"127","Acanthobothrium rhinobati",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"128","Acanthobothrium robertsoni",13,59.4017094017094,76.2082851703737,2.9136108526821,70.3810634650095,82.0355068757379,160.895609613557,-5.76829803925024,8.00760995259195e-09,165.5172,49.8086976667204
"129","Acanthobothrium robustum",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"130","Acanthobothrium rohdei",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"131","Acanthobothrium rotundum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"132","Acanthobothrium royi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"133","Acanthobothrium rubrum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"134","Acanthobothrium santarosaliense",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"135","Acanthobothrium schalli",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"136","Acanthobothrium semnovesiculum",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"137","Acanthobothrium septentrionale",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"138","Acanthobothrium shastri",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"139","Acanthobothrium soberoni",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"140","Acanthobothrium somnathii",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"141","Acanthobothrium southwelli",3,33.3333333333333,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-5.09726648049504,3.44593092034148e-07,165.5172,142.884427232729
"142","Acanthobothrium sphaera",24,57.8502415458937,76.2082851703737,2.0403084983083,72.1276681737571,80.2889021669903,200.048425867581,-8.99768032123643,2.30536962672637e-19,165.5172,37.692576332853
"143","Acanthobothrium stevensi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"144","Acanthobothrium tasajerasi",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"145","Acanthobothrium thomasae",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"146","Acanthobothrium tortum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"147","Acanthobothrium triacis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"148","Acanthobothrium tripartitum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"149","Acanthobothrium ulmeri",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"150","Acanthobothrium uncinatum",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"151","Acanthobothrium unilateralis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"152","Acanthobothrium urogymni",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"153","Acanthobothrium urolophi",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"154","Acanthobothrium urotrygoni",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-3.11581955865406,0.00183434478594996,165.5172,142.884427232729
"155","Acanthobothrium walkeri",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"156","Acanthobothrium waltairensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"157","Acanthobothrium wedli",3,44.4444444444444,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617293,-3.77630186593439,0.000159174067623458,165.5172,142.884427232729
"158","Acanthobothrium westi",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"159","Acanthobothrium woodsholei",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"160","Acanthobothrium xiamenensis",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"161","Acanthobothrium zschokkei",5,58.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,291.666666666667,-3.24841688248703,0.00116049108080092,165.5172,89.9565888145423
"162","Acanthobothrium zugeinensis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"163","Acanthobothroides thorsoni",3,27.7777777777778,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617285,-5.75774878777537,8.52430834351451e-09,165.5172,142.884427232729
"164","Acanthocheilus intermedius",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"165","Acanthocheilus rotundatus",12,41.9191919191919,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,204.060810121416,-11.2103054502791,3.62938727235887e-29,165.5172,52.9980436357221
"166","Acanthochondrites annulatus",7,35.7142857142857,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,113.378684807256,-9.35997275445485,7.97572562464447e-21,165.5172,71.9740222480321
"167","Acanthocotyle elegans",3,38.8888888888889,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-4.43678417321472,9.13127643578341e-06,165.5172,142.884427232729
"168","Acanthocotyle greeni",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"169","Acanthocotyle lobianchi",7,45.2380952380952,76.2082851703737,4.32629458636138,67.555695997651,84.8608743430965,479.969765684051,-7.1585948007128,8.15082137224191e-13,165.5172,71.9740222480321
"170","Acanthocotyle monticellii",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"171","Acanthocotyle oligoterus",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"172","Acanthocotyle patagonica",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"173","Achtheinus dentatus",20,53.859649122807,76.2082851703737,2.26287282894303,71.6825395124877,80.7340308282598,257.032933210218,-9.87622272083472,5.27852230313253e-23,165.5172,39.6782266379402
"174","Achtheinus oblongus",23,57.0487483530962,76.2082851703737,2.08992032542794,72.0284445195179,80.3881258212296,247.855770282304,-9.16759198145718,4.83702959400477e-20,165.5172,38.2133727978242
"175","Achtheinus pinguis",13,57.2649572649573,76.2082851703737,2.9136108526821,70.3810634650095,82.0355068757379,253.488202206152,-6.50166712825716,7.94347187628006e-11,165.5172,49.8086976667204
"176","Adelobothrium aetiobatidis",4,38.8888888888889,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-5.69603383425939,1.22626552445091e-08,165.5172,102.539044612137
"177","Adenocephalus pacificus",9,28.7037037037037,76.2082851703737,3.66300240684299,68.8822803566878,83.5342899840597,55.7270233196158,-12.9687551878003,1.83994151932695e-38,165.5172,63.5036375640046
"178","Aega angustata",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"179","Aega bicarinata",3,61.1111111111111,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,61.7283950617284,-1.79485494409341,0.0726768140998481,165.5172,142.884427232729
"180","Aega monophthalma",4,72.2222222222222,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,154.320987654321,-0.608390051299495,0.542928808241346,165.5172,102.539044612137
"181","Aega psora",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"182","Aega rosacea",6,53.3333333333333,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,488.888888888888,-4.74943771182938,2.03983010977641e-06,165.5172,80.0147104604748
"183","Aega webbii",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"184","Aegapheles deshaysiana",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"185","Ahamulina catarina",4,50,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,555.555555555556,-4.00015257327276,6.33016582943079e-05,165.5172,102.539044612137
"186","Alcataenia campylacantha",4,27.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,61.7283950617285,-7.39191509524603,1.44728937171488e-13,165.5172,102.539044612137
"187","Alcataenia larina",4,63.8888888888889,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,1334.87654320988,-1.88030099703947,0.0600670675041761,165.5172,102.539044612137
"188","Alcataenia longicervica",4,27.7777777777778,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,61.7283950617285,-7.39191509524603,1.44728937171488e-13,165.5172,102.539044612137
"189","Alebion carchariae",22,47.1139971139971,76.2082851703737,2.14321743574207,71.9218502988896,80.4947200418579,443.811439482436,-13.5750519621463,5.630376003209e-42,165.5172,38.6410089163401
"190","Alebion crassus",6,46.6666666666667,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,377.777777777777,-6.13361190832286,8.59059384135949e-10,165.5172,80.0147104604748
"191","Alebion difficile",6,57.7777777777778,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,106.172839506173,-3.82665491416706,0.000129896414092338,165.5172,80.0147104604748
"192","Alebion elegans",6,42.2222222222222,76.2082851703737,4.81634947650034,66.5755862173731,85.8409841233744,180.246913580247,-7.05639470598518,1.70878011050567e-12,165.5172,80.0147104604748
"193","Alebion glaber",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"194","Alebion gracilis",13,41.025641025641,76.2082851703737,2.9136108526821,70.3810634650095,82.0355068757379,432.281393819855,-12.0752722047097,1.42691278497186e-33,165.5172,49.8086976667204
"195","Alebion lobatus",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"196","Alebion maculatus",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"197","Alexandercestus gibsoni",3,55.5555555555555,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,246.913580246914,-2.45533725137374,0.0140752470323139,165.5172,142.884427232729
"198","Alexandercestus manteri",4,58.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,347.222222222223,-2.72824162753279,0.00636729488500517,165.5172,102.539044612137
"199","Amphibdelloides benhassinae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"200","Amphibdelloides kechemirae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"201","Amphibdelloides maccallumi",3,66.6666666666667,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,0,-1.13437263681308,0.256638272019242,165.5172,142.884427232729
"202","Anaporrhutum euzeti",12,56.0606060606061,76.2082851703737,3.05871177224062,70.0908616258925,82.325708714855,190.541781450873,-6.58698190938362,4.4885694777925e-11,165.5172,52.9980436357221
"203","Anaporrhutum torpedoense",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"204","Ancipirhynchus afossalis",4,61.1111111111111,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,61.7283950617284,-2.30427131228613,0.0212074182857826,165.5172,102.539044612137
"205","Andocadoncum meganae",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
"206","Anelasma squalicola",3,50,76.2082851703737,8.41136165847002,59.3855618534337,93.0310084873138,555.555555555556,-3.11581955865406,0.00183434478594995,165.5172,142.884427232729
"207","Anilocra capensis",2,83.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,0.551554630651285,0.581253527687782,165.5172,193.408765709372
"208","Anilocra elviae",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"209","Anilocra physodes",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"210","Anindobothrium anacolum",2,50,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-2.02880046794583,0.0424786176271213,165.5172,193.408765709372
"211","Anindobothrium lisae",2,16.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-4.60915556654295,4.04307733983916e-06,165.5172,193.408765709372
"212","Anisakis berlandi",5,58.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,458.333333333334,-3.24841688248703,0.00116049108080092,165.5172,89.9565888145423
"213","Anisakis pegreffii",5,58.3333333333333,76.2082851703737,5.50266560102197,65.2029539683298,87.2136163724177,458.333333333334,-3.24841688248703,0.00116049108080092,165.5172,89.9565888145423
"214","Anisakis simplex",16,55.4166666666667,76.2082851703737,2.57513031456249,71.0580245412488,81.3585457994987,250.752314814815,-8.07400634683592,6.80283380103099e-16,165.5172,46.9307933474142
"215","Anisakis typica",8,45.2380952380952,76.2082851703737,3.95545847983292,68.2973682107079,84.1192021300396,493.197278911565,-7.82973455294282,4.88901091227698e-15,165.5172,66.5371907529903
"216","Anonchocephalus patagonicus",2,66.6666666666667,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-0.738622918647275,0.460136003407059,165.5172,193.408765709372
"217","Anophryocephalus anophrys",4,33.3333333333333,76.2082851703737,6.55182138438565,63.1046424016024,89.311927939145,0,-6.54397446475271,5.99050301909317e-11,165.5172,102.539044612137
"218","Anophryocephalus arcticensis",2,33.3333333333333,76.2082851703737,12.9181186540783,50.3720478622172,102.04452247853,0,-3.31897801724439,0.000903475414797692,165.5172,193.408765709372
