AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
250013,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250013,Chelyosoma productum,"Stimpson, 1864",accepted,NA,220,Species,250013,Chelyosoma productum,"Stimpson, 1864",103494,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Chelyosoma productum Stimpson, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250013 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250013,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250014,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250014,Chelyosoma sibogae,"Sluiter, 1904",accepted,NA,220,Species,250014,Chelyosoma sibogae,"Sluiter, 1904",103494,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Chelyosoma sibogae Sluiter, 1904. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250014 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250014,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250015,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250015,Chelyosoma siboja,"Oka, 1906",accepted,NA,220,Species,250015,Chelyosoma siboja,"Oka, 1906",103494,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Chelyosoma siboja Oka, 1906. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250015 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250015,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250016,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250016,Chelyosoma yezoense,"Oka, 1928",accepted,NA,220,Species,250016,Chelyosoma yezoense,"Oka, 1928",103494,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Chelyosoma yezoense Oka, 1928. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250016 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250016,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252143,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252143,Chevreulius callensis,"Lacaze-Duthiers, 1865",unaccepted,original combination,220,Species,251317,Rhodosoma callense,"(Lacaze-Duthiers, 1865)",249511,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chevreulius,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Chevreulius callensis Lacaze-Duthiers, 1865. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252143 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252143,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250295,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250295,Clatripes flaccidus,"Monniot F. & Monniot C., 1976",accepted,NA,220,Species,250295,Clatripes flaccidus,"Monniot F. & Monniot C., 1976",249512,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Clatripes,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Clatripes flaccidus Monniot F. & Monniot C., 1976. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250295 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250295,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
251619,http://www.marinespecies.org/aphia.php?p=taxdetails&id=251619,Corella aequabilis,"Sluiter, 1904",accepted,NA,220,Species,251619,Corella aequabilis,"Sluiter, 1904",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella aequabilis Sluiter, 1904. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=251619 on 2021-07-19",urn:lsid:marinespecies.org:taxname:251619,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252638,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252638,Corella antarctica,"Sluiter, 1905",accepted,NA,220,Species,252638,Corella antarctica,"Sluiter, 1905",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella antarctica Sluiter, 1905. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252638 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252638,1,NA,0,0,NA,exact,2013-05-15T18:32:17.757Z
252639,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252639,Corella benedeni,"Beneden & Longchamps, 1913",unaccepted,original combination,220,Species,173223,Corella eumyota,"Traustedt, 1882",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella benedeni Beneden & Longchamps, 1913. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252639 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252639,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
103741,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103741,Corella borealis,"Traustedt, 1886",accepted,NA,220,Species,103741,Corella borealis,"Traustedt, 1886",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella borealis Traustedt, 1886. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103741 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103741,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
739148,http://www.marinespecies.org/aphia.php?p=taxdetails&id=739148,Corella brewinae,"Monniot F., 2013",accepted,NA,220,Species,739148,Corella brewinae,"Monniot F., 2013",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella brewinae Monniot F., 2013. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=739148 on 2021-07-19",urn:lsid:marinespecies.org:taxname:739148,1,NA,0,0,NA,exact,2013-09-03T09:35:09.660Z
252640,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252640,Corella dohrni,"Beneden & Longchamps, 1913",unaccepted,original combination,220,Species,173223,Corella eumyota,"Traustedt, 1882",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella dohrni Beneden & Longchamps, 1913. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252640 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252640,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
173223,http://www.marinespecies.org/aphia.php?p=taxdetails&id=173223,Corella eumyota,"Traustedt, 1882",accepted,NA,220,Species,173223,Corella eumyota,"Traustedt, 1882",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella eumyota Traustedt, 1882. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=173223 on 2021-07-19",urn:lsid:marinespecies.org:taxname:173223,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103742,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103742,Corella halli,"Kott, 1951",accepted,NA,220,Species,103742,Corella halli,"Kott, 1951",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella halli Kott, 1951. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103742 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103742,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250375,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250375,Corella inflata,"Huntsman, 1912",accepted,NA,220,Species,250375,Corella inflata,"Huntsman, 1912",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella inflata Huntsman, 1912. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250375 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250375,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250376,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250376,Corella japonica,"Herdman, 1880",accepted,NA,220,Species,250376,Corella japonica,"Herdman, 1880",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella japonica Herdman, 1880. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250376 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250376,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250377,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250377,Corella minuta,"Traustedt, 1882",accepted,NA,220,Species,250377,Corella minuta,"Traustedt, 1882",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella minuta Traustedt, 1882. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250377 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250377,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
252641,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252641,Corella novarae,"Drasche, 1884",unaccepted,original combination,220,Species,173223,Corella eumyota,"Traustedt, 1882",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella novarae Drasche, 1884. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252641 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252641,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
103743,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103743,Corella parallelogramma,"(Müller, 1776)",accepted,NA,220,Species,103743,Corella parallelogramma,"(Müller, 1776)",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella parallelogramma (Müller, 1776). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103743 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103743,1,NA,0,0,NA,exact,2011-06-17T17:08:18.210Z
252642,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252642,Corella rugosa,"Huntsman, 1912",unaccepted,original combination,220,Species,250378,Corella willmeriana,"Herdman, 1898",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella rugosa Huntsman, 1912. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252642 on 2021-07-19",urn:lsid:marinespecies.org:taxname:252642,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250378,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250378,Corella willmeriana,"Herdman, 1898",accepted,NA,220,Species,250378,Corella willmeriana,"Herdman, 1898",103495,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corella,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corella willmeriana Herdman, 1898. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250378 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250378,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
254236,http://www.marinespecies.org/aphia.php?p=taxdetails&id=254236,Corellascidia herdmani,"Hartmeyer, 1900",unaccepted,original combination,220,Species,103749,Rhodosoma turcicum,"(Savigny, 1816)",249513,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corellascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corellascidia herdmani Hartmeyer, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=254236 on 2021-07-19",urn:lsid:marinespecies.org:taxname:254236,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
250379,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250379,Corelloides molle,"Oka, 1926",accepted,NA,220,Species,250379,Corelloides molle,"Oka, 1926",249514,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corelloides,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corelloides molle Oka, 1926. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250379 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250379,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103744,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103744,Corellopsis pedunculata,"Hartmeyer, 1903",accepted,NA,220,Species,103744,Corellopsis pedunculata,"Hartmeyer, 1903",103496,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corellopsis,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corellopsis pedunculata Hartmeyer, 1903. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103744 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103744,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250380,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250380,Corellopsis translucida,"Millar, 1970",accepted,NA,220,Species,250380,Corellopsis translucida,"Millar, 1970",103496,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corellopsis,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corellopsis translucida Millar, 1970. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250380 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250380,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250381,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250381,Corynascidia alata,"Monniot C. & Monniot F., 1991",accepted,NA,220,Species,250381,Corynascidia alata,"Monniot C. & Monniot F., 1991",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia alata Monniot C. & Monniot F., 1991. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250381 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250381,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
173232,http://www.marinespecies.org/aphia.php?p=taxdetails&id=173232,Corynascidia cubare,"Monniot C. & Monniot F., 1994",accepted,NA,220,Species,173232,Corynascidia cubare,"Monniot C. & Monniot F., 1994",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia cubare Monniot C. & Monniot F., 1994. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=173232 on 2021-07-19",urn:lsid:marinespecies.org:taxname:173232,1,NA,0,0,NA,exact,2011-09-27T18:24:22.157Z
103745,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103745,Corynascidia hartmeyeri,"Monniot C. & Monniot F., 1994",accepted,NA,220,Species,103745,Corynascidia hartmeyeri,"Monniot C. & Monniot F., 1994",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia hartmeyeri Monniot C. & Monniot F., 1994. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103745 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103745,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250382,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250382,Corynascidia herdmani,"Ritter, 1913",accepted,NA,220,Species,250382,Corynascidia herdmani,"Ritter, 1913",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia herdmani Ritter, 1913. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250382 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250382,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250383,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250383,Corynascidia lambertae,"Sanamyan & Sanamyan, 2002",accepted,NA,220,Species,250383,Corynascidia lambertae,"Sanamyan & Sanamyan, 2002",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia lambertae Sanamyan & Sanamyan, 2002. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250383 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250383,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250384,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250384,Corynascidia mironovi,"Sanamyan & Sanamyan, 2002",accepted,NA,220,Species,250384,Corynascidia mironovi,"Sanamyan & Sanamyan, 2002",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia mironovi Sanamyan & Sanamyan, 2002. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250384 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250384,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
251620,http://www.marinespecies.org/aphia.php?p=taxdetails&id=251620,Corynascidia sedens,"Sluiter, 1904",accepted,NA,220,Species,251620,Corynascidia sedens,"Sluiter, 1904",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia sedens Sluiter, 1904. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=251620 on 2021-07-19",urn:lsid:marinespecies.org:taxname:251620,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103746,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103746,Corynascidia suhmi,"Herdman, 1882",accepted,NA,220,Species,103746,Corynascidia suhmi,"Herdman, 1882",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia suhmi Herdman, 1882. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103746 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103746,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103747,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103747,Corynascidia translucida,"(Monniot C., 1969)",accepted,NA,220,Species,103747,Corynascidia translucida,"(Monniot C., 1969)",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia translucida (Monniot C., 1969). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103747 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103747,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
250385,http://www.marinespecies.org/aphia.php?p=taxdetails&id=250385,Corynascidia vinogradovae,"Sanamyan, 1998",accepted,NA,220,Species,250385,Corynascidia vinogradovae,"Sanamyan, 1998",103497,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Corynascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Corynascidia vinogradovae Sanamyan, 1998. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=250385 on 2021-07-19",urn:lsid:marinespecies.org:taxname:250385,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103826,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103826,Dextrogaster suecica,"Monniot F., 1962",accepted,NA,220,Species,103826,Dextrogaster suecica,"Monniot F., 1962",103518,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Dextrogaster,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Dextrogaster suecica Monniot F., 1962. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103826 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103826,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
173214,http://www.marinespecies.org/aphia.php?p=taxdetails&id=173214,Mysterascidia symmetrica,"Monniot C. & Monniot F., 1982",accepted,NA,220,Species,173214,Mysterascidia symmetrica,"Monniot C. & Monniot F., 1982",173206,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Mysterascidia,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Mysterascidia symmetrica Monniot C. & Monniot F., 1982. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=173214 on 2021-07-19",urn:lsid:marinespecies.org:taxname:173214,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
251317,http://www.marinespecies.org/aphia.php?p=taxdetails&id=251317,Rhodosoma callense,"(Lacaze-Duthiers, 1865)",accepted,NA,220,Species,251317,Rhodosoma callense,"(Lacaze-Duthiers, 1865)",103498,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Rhodosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Rhodosoma callense (Lacaze-Duthiers, 1865). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=251317 on 2021-07-19",urn:lsid:marinespecies.org:taxname:251317,1,NA,0,0,NA,exact,2007-12-05T12:32:01.097Z
103748,http://www.marinespecies.org/aphia.php?p=taxdetails&id=103748,Rhodosoma callensis,"(Lacaze-Duthiers, 1865)",unaccepted,literature misspelling,220,Species,251317,Rhodosoma callense,"(Lacaze-Duthiers, 1865)",103498,Animalia,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Rhodosoma,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2021). Ascidiacea World Database. Rhodosoma callensis (Lacaze-Duthiers, 1865). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=103748 on 2021-07-19",urn:lsid:marinespecies.org:taxname:103748,1,NA,0,0,NA,exact,2007-12-05T14:57:18.013Z
