AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
155994,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155994,Baseodiscus giardii,"(Hubrecht, 1887)",accepted,NA,220,Species,155994,Baseodiscus giardii,"(Hubrecht, 1887)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus giardii (Hubrecht, 1887). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=155994 on 2021-07-19",urn:lsid:marinespecies.org:taxname:155994,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
155995,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155995,Baseodiscus hemprichii,"(Ehrenberg, 1831)",accepted,NA,220,Species,155995,Baseodiscus hemprichii,"(Ehrenberg, 1831)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus hemprichii (Ehrenberg, 1831). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=155995 on 2021-07-19",urn:lsid:marinespecies.org:taxname:155995,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
155996,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155996,Baseodiscus indicus,"(Punnett, 1903)",accepted,NA,220,Species,155996,Baseodiscus indicus,"(Punnett, 1903)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus indicus (Punnett, 1903). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=155996 on 2021-07-19",urn:lsid:marinespecies.org:taxname:155996,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
177263,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177263,Baseodiscus insignis,"Punnett & Cooper, 1909",unaccepted,synonym,220,Species,122577,Baseodiscus delineatus,"(Delle Chiaje, 1825)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus insignis Punnett & Cooper, 1909. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177263 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177263,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
389170,http://www.marinespecies.org/aphia.php?p=taxdetails&id=389170,Baseodiscus jonasii,"Strand, Hjelmgren & Sundberg, 2005",accepted,NA,220,Species,389170,Baseodiscus jonasii,"Strand, Hjelmgren & Sundberg, 2005",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus jonasii Strand, Hjelmgren & Sundberg, 2005. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=389170 on 2021-07-19",urn:lsid:marinespecies.org:taxname:389170,1,NA,NA,NA,NA,exact,2012-08-24T21:19:20.253Z
177152,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177152,Baseodiscus lineolatus,"(Bürger, 1895)",unaccepted,synonym,220,Species,156009,Baseodiscus quinquelineatus,"(Quoy & Gaimard, 1833)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus lineolatus (Bürger, 1895). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177152 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177152,1,NA,NA,NA,NA,exact,2012-08-24T21:19:20.253Z
147961,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147961,Baseodiscus longissimus,"Punnett & Cooper, 1909",accepted,NA,220,Species,147961,Baseodiscus longissimus,"Punnett & Cooper, 1909",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus longissimus Punnett & Cooper, 1909. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147961 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147961,1,NA,0,0,NA,exact,2005-07-18T07:07:26.257Z
155998,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155998,Baseodiscus lumbricoides,"(von Graff, 1899)",accepted,NA,220,Species,155998,Baseodiscus lumbricoides,"(von Graff, 1899)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus lumbricoides (von Graff, 1899). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=155998 on 2021-07-19",urn:lsid:marinespecies.org:taxname:155998,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
155999,http://www.marinespecies.org/aphia.php?p=taxdetails&id=155999,Baseodiscus maculosus,"(Bürger, 1895)",accepted,NA,220,Species,155999,Baseodiscus maculosus,"(Bürger, 1895)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus maculosus (Bürger, 1895). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=155999 on 2021-07-19",urn:lsid:marinespecies.org:taxname:155999,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
177233,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177233,Baseodiscus mediolineatus,"Bürger, 1893",unaccepted,synonym,220,Species,155995,Baseodiscus hemprichii,"(Ehrenberg, 1831)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus mediolineatus Bürger, 1893. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177233 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177233,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
177212,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177212,Baseodiscus mexicanum,?,unaccepted,synonym,220,Species,156000,Baseodiscus mexicanus,"(Bürger, 1893)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus mexicanum ?. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177212 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177212,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
156000,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156000,Baseodiscus mexicanus,"(Bürger, 1893)",accepted,NA,220,Species,156000,Baseodiscus mexicanus,"(Bürger, 1893)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus mexicanus (Bürger, 1893). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156000 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156000,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
122579,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122579,Baseodiscus minor,"(Hubrecht, 1879)",accepted,NA,220,Species,122579,Baseodiscus minor,"(Hubrecht, 1879)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus minor (Hubrecht, 1879). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122579 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122579,1,NA,NA,NA,NA,exact,2005-07-18T07:07:26.257Z
156001,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156001,Baseodiscus multiporatus,"(Punnett, 1900)",accepted,NA,220,Species,156001,Baseodiscus multiporatus,"(Punnett, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus multiporatus (Punnett, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156001 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156001,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156002,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156002,Baseodiscus nipponensis,"(Hubrecht, 1887)",accepted,NA,220,Species,156002,Baseodiscus nipponensis,"(Hubrecht, 1887)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus nipponensis (Hubrecht, 1887). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156002 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156002,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
1027175,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1027175,Baseodiscus nipponicus,"Kajihara, 2017",unaccepted,Lapsus calami,220,Species,156002,Baseodiscus nipponensis,"(Hubrecht, 1887)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"WoRMS (2021). Baseodiscus nipponicus Kajihara, 2017. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1027175 on 2021-07-19",urn:lsid:marinespecies.org:taxname:1027175,1,NA,NA,NA,NA,exact,2017-08-15T01:45:01.720Z
176636,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176636,Baseodiscus ophiocephalus,?,unaccepted,New Combination,220,Species,156409,Emplectonema ophiocephala,"(Schmarda, 1859)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus ophiocephalus ?. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176636 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176636,1,0,0,0,0,exact,2020-01-21T03:36:14.933Z
156003,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156003,Baseodiscus pallidus,"(Isler, 1900)",accepted,NA,220,Species,156003,Baseodiscus pallidus,"(Isler, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus pallidus (Isler, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156003 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156003,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
122580,http://www.marinespecies.org/aphia.php?p=taxdetails&id=122580,Baseodiscus pellucidus,"(Kennel, 1891)",accepted,NA,220,Species,122580,Baseodiscus pellucidus,"(Kennel, 1891)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus pellucidus (Kennel, 1891). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=122580 on 2021-07-19",urn:lsid:marinespecies.org:taxname:122580,1,NA,NA,NA,NA,exact,2005-07-18T07:07:26.257Z
156004,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156004,Baseodiscus pholidotus,"(Punnett, 1900)",accepted,NA,220,Species,156004,Baseodiscus pholidotus,"(Punnett, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus pholidotus (Punnett, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156004 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156004,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156005,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156005,Baseodiscus platei,"(Bürger, 1896)",accepted,NA,220,Species,156005,Baseodiscus platei,"(Bürger, 1896)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus platei (Bürger, 1896). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156005 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156005,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156007,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156007,Baseodiscus princeps,"(Coe, 1901)",accepted,NA,220,Species,156007,Baseodiscus princeps,"(Coe, 1901)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus princeps (Coe, 1901). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156007 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156007,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156008,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156008,Baseodiscus punnetti,"(Coe, 1904)",accepted,NA,220,Species,156008,Baseodiscus punnetti,"(Coe, 1904)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus punnetti (Coe, 1904). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156008 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156008,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156009,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156009,Baseodiscus quinquelineatus,"(Quoy & Gaimard, 1833)",accepted,NA,220,Species,156009,Baseodiscus quinquelineatus,"(Quoy & Gaimard, 1833)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus quinquelineatus (Quoy & Gaimard, 1833). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156009 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156009,1,NA,NA,NA,NA,exact,2005-05-04T11:55:12.530Z
156010,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156010,Baseodiscus rugosus,"(Punnett, 1900)",accepted,NA,220,Species,156010,Baseodiscus rugosus,"(Punnett, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus rugosus (Punnett, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156010 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156010,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
177156,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177156,Baseodiscus septemlineatus,"(Stimpson, 1857)",unaccepted,synonym,220,Species,156009,Baseodiscus quinquelineatus,"(Quoy & Gaimard, 1833)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus septemlineatus (Stimpson, 1857). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177156 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177156,1,NA,NA,NA,NA,exact,2012-08-24T21:19:20.253Z
147962,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147962,Baseodiscus sordidus,"Punnett & Cooper, 1909",accepted,NA,220,Species,147962,Baseodiscus sordidus,"Punnett & Cooper, 1909",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus sordidus Punnett & Cooper, 1909. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147962 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147962,1,NA,0,0,NA,exact,2005-07-18T07:07:26.257Z
156011,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156011,Baseodiscus sulcatus,"(Isler, 1900)",accepted,NA,220,Species,156011,Baseodiscus sulcatus,"(Isler, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus sulcatus (Isler, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156011 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156011,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156013,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156013,Baseodiscus takakurai,"Gibson, 1995",accepted,NA,220,Species,156013,Baseodiscus takakurai,"Gibson, 1995",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus takakurai Gibson, 1995. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156013 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156013,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
147963,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147963,Baseodiscus unicolor,"Stiasny-Wijnhoff, 1925",accepted,NA,220,Species,147963,Baseodiscus unicolor,"Stiasny-Wijnhoff, 1925",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus unicolor Stiasny-Wijnhoff, 1925. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147963 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147963,1,NA,0,0,NA,exact,2005-07-18T07:07:26.257Z
156014,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156014,Baseodiscus unistriatus,"(Isler, 1900)",accepted,NA,220,Species,156014,Baseodiscus unistriatus,"(Isler, 1900)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus unistriatus (Isler, 1900). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156014 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156014,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
156015,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156015,Baseodiscus univittatus,"(Coe, 1906)",accepted,NA,220,Species,156015,Baseodiscus univittatus,"(Coe, 1906)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus univittatus (Coe, 1906). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156015 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156015,1,NA,0,0,NA,exact,2005-05-04T11:55:12.530Z
176835,http://www.marinespecies.org/aphia.php?p=taxdetails&id=176835,Baseodiscus xanthophila,"(Giard, 1888)",unaccepted,synonym,220,Species,122701,Carcinonemertes carcinophila,"(Kölliker, 1845)",122370,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Baseodiscus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Baseodiscus xanthophila (Giard, 1888). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=176835 on 2021-07-19",urn:lsid:marinespecies.org:taxname:176835,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
147965,http://www.marinespecies.org/aphia.php?p=taxdetails&id=147965,Cephalomastax brevis,"Iwata, 1957",accepted,NA,220,Species,147965,Cephalomastax brevis,"Iwata, 1957",147964,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Cephalomastax,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Cephalomastax brevis Iwata, 1957. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=147965 on 2021-07-19",urn:lsid:marinespecies.org:taxname:147965,1,NA,0,0,NA,exact,2005-07-18T07:07:26.257Z
156017,http://www.marinespecies.org/aphia.php?p=taxdetails&id=156017,Chilineus glandulosa,"(Bürger, 1895)",accepted,NA,220,Species,156017,Chilineus glandulosa,"(Bürger, 1895)",156016,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Chilineus,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Chilineus glandulosa (Bürger, 1895). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=156017 on 2021-07-19",urn:lsid:marinespecies.org:taxname:156017,1,NA,0,0,0,exact,2018-10-31T17:52:25.090Z
177286,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177286,Eupolia abyssorum,"Joubin, 1902",unaccepted,synonym,220,Species,122576,Baseodiscus abyssorum,"(Joubin, 1902)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia abyssorum Joubin, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177286 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177286,1,0,0,0,0,exact,2020-01-20T04:35:24.653Z
177285,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177285,Eupolia alpha,"Joubin, 1902",unaccepted,synonym,220,Species,155986,Baseodiscus alpha,"(Joubin, 1902)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia alpha Joubin, 1902. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177285 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177285,1,0,0,0,0,exact,2020-01-20T04:35:24.653Z
177271,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177271,Eupolia amboinensis,"Staub, 1900",unaccepted,synonym,220,Species,122577,Baseodiscus delineatus,"(Delle Chiaje, 1825)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia amboinensis Staub, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177271 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177271,1,0,0,0,0,exact,2020-01-20T04:35:24.653Z
177272,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177272,Eupolia ascophora,"Bürger, 1890",unaccepted,synonym,220,Species,122577,Baseodiscus delineatus,"(Delle Chiaje, 1825)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia ascophora Bürger, 1890. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177272 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177272,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
177280,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177280,Eupolia aurea,"Bürger, 1896",unaccepted,synonym,220,Species,155989,Baseodiscus aureus,"(Bürger, 1896)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia aurea Bürger, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177280 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177280,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
177278,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177278,Eupolia australis,"Hubrecht, 1887",unaccepted,synonym,220,Species,155990,Baseodiscus australis,"(Hubrecht, 1887)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia australis Hubrecht, 1887. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177278 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177278,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
177236,http://www.marinespecies.org/aphia.php?p=taxdetails&id=177236,Eupolia brocki,?,unaccepted,synonym,220,Species,155995,Baseodiscus hemprichii,"(Ehrenberg, 1831)",177127,Animalia,Nemertea,Pilidiophora,Heteronemertea,Valenciniidae,Eupolia,"Norenburg, J.; Gibson, R.; Herrera Bachiller, A.; Strand, M. (2021). World Nemertea Database. Eupolia brocki ?. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=177236 on 2021-07-19",urn:lsid:marinespecies.org:taxname:177236,1,0,0,0,0,exact,2020-01-20T16:21:10.270Z
