AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
1321481,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321481,Raosentis ivaniosi,"George & Nadakal, 1978",accepted,NA,220,Species,1321481,Raosentis ivaniosi,"George & Nadakal, 1978",994401,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,Quadrigyridae,Raosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Raosentis ivaniosi George & Nadakal, 1978. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321481 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321481,NA,NA,1,NA,NA,exact,2019-01-16T13:11:09.693Z
994402,http://www.marinespecies.org/aphia.php?p=taxdetails&id=994402,Raosentis lucknowensis,"Saxena, Gupta, Johri & Ramakant, 2013",accepted,NA,220,Species,994402,Raosentis lucknowensis,"Saxena, Gupta, Johri & Ramakant, 2013",994401,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,Quadrigyridae,Raosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Raosentis lucknowensis Saxena, Gupta, Johri & Ramakant, 2013. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=994402 on 2021-07-16",urn:lsid:marinespecies.org:taxname:994402,NA,NA,1,NA,NA,exact,2017-06-08T09:31:06.653Z
1321478,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321478,Raosentis podderi,"Datta, 1947",accepted,NA,220,Species,1321478,Raosentis podderi,"Datta, 1947",994401,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,Quadrigyridae,Raosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Raosentis podderi Datta, 1947. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321478 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321478,NA,NA,1,NA,NA,exact,2019-01-16T13:11:09.693Z
1321480,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321480,Raosentis thapari,"Rai, 1967",accepted,NA,220,Species,1321480,Raosentis thapari,"Rai, 1967",994401,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,Quadrigyridae,Raosentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Raosentis thapari Rai, 1967. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321480 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321480,NA,NA,1,NA,NA,exact,2019-01-16T13:11:09.693Z
1055185,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1055185,Triaspiron aphanii,"Smales, Aydogdu & Emre, 2012",accepted,NA,220,Species,1055185,Triaspiron aphanii,"Smales, Aydogdu & Emre, 2012",1055184,Animalia,Acanthocephala,Eoacanthocephala,Gyracanthocephala,Quadrigyridae,Triaspiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Triaspiron aphanii Smales, Aydogdu & Emre, 2012. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1055185 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1055185,0,0,1,0,NA,exact,2018-01-19T21:23:31.440Z
1416142,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416142,Dendronucleata americana,"Moravec & Huffman, 2000",accepted,NA,220,Species,1416142,Dendronucleata americana,"Moravec & Huffman, 2000",1416139,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Dendronucleatidae,Dendronucleata,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dendronucleata americana Moravec & Huffman, 2000. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416142 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416142,NA,NA,1,1,NA,exact,2020-01-20T12:06:14.300Z
1416140,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416140,Dendronucleata dogieli,"Sokolovskaya, 1962",accepted,NA,220,Species,1416140,Dendronucleata dogieli,"Sokolovskaya, 1962",1416139,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Dendronucleatidae,Dendronucleata,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dendronucleata dogieli Sokolovskaya, 1962. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416140 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416140,NA,NA,1,NA,NA,exact,2020-01-20T12:06:14.300Z
1416141,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416141,Dendronucleata petruschewskii,"Sokolovskaya, 1962",accepted,NA,220,Species,1416141,Dendronucleata petruschewskii,"Sokolovskaya, 1962",1416139,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Dendronucleatidae,Dendronucleata,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dendronucleata petruschewskii Sokolovskaya, 1962. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416141 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416141,NA,NA,1,NA,NA,exact,2020-01-20T12:06:14.300Z
1437205,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437205,Dispiron catlai,"Khan & Bilqees, 1987",accepted,NA,220,Species,1437205,Dispiron catlai,"Khan & Bilqees, 1987",1437204,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Dispiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dispiron catlai Khan & Bilqees, 1987. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437205 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1437205,NA,NA,1,NA,NA,exact,2020-05-25T19:06:05.267Z
1437206,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437206,Dispiron heteroacanthus,"Khan & Bilqees, 1985",accepted,NA,220,Species,1437206,Dispiron heteroacanthus,"Khan & Bilqees, 1985",1437204,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Dispiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dispiron heteroacanthus Khan & Bilqees, 1985. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437206 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1437206,NA,NA,1,NA,NA,exact,2020-05-25T19:06:05.267Z
1437207,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437207,Dispiron mugilis,"Bilqees, 1970",accepted,NA,220,Species,1437207,Dispiron mugilis,"Bilqees, 1970",1437204,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Dispiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Dispiron mugilis Bilqees, 1970. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1437207 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1437207,1,1,1,NA,NA,exact,2020-05-25T20:43:39.903Z
1398271,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398271,Eocollis arcanus,"Van Cleave, 1947",accepted,NA,220,Species,1398271,Eocollis arcanus,"Van Cleave, 1947",1398270,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Eocollis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Eocollis arcanus Van Cleave, 1947. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398271 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1398271,NA,NA,1,NA,NA,exact,2020-01-09T12:02:43.057Z
1398273,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398273,Eocollis catostomi,"Buckner, 1992",accepted,NA,220,Species,1398273,Eocollis catostomi,"Buckner, 1992",1398270,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Eocollis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Eocollis catostomi Buckner, 1992. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1398273 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1398273,NA,NA,1,NA,NA,exact,2020-01-09T12:02:43.057Z
1441501,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441501,Gorytocephalus elongorchis,"Thatcher, 1979",accepted,NA,220,Species,1441501,Gorytocephalus elongorchis,"Thatcher, 1979",1441499,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gorytocephalus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gorytocephalus elongorchis Thatcher, 1979. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441501 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1441501,NA,NA,1,NA,NA,exact,2020-06-13T08:44:56.090Z
1441503,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441503,Gorytocephalus plecostomorum,"Nickol & Thatcher, 1971",accepted,NA,220,Species,1441503,Gorytocephalus plecostomorum,"Nickol & Thatcher, 1971",1441499,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gorytocephalus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gorytocephalus plecostomorum Nickol & Thatcher, 1971. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441503 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1441503,NA,NA,1,NA,NA,exact,2020-06-13T08:44:56.090Z
1441505,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441505,Gorytocephalus spectabilis,"(Machado Filho, 1959) Nickol & Thatcher, 1971",accepted,NA,220,Species,1441505,Gorytocephalus spectabilis,"(Machado Filho, 1959) Nickol & Thatcher, 1971",1441499,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gorytocephalus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gorytocephalus spectabilis (Machado Filho, 1959) Nickol & Thatcher, 1971. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441505 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1441505,NA,NA,1,NA,NA,exact,2020-06-13T08:44:56.090Z
1441506,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441506,Gorytocephalus talaensis,"Vizcaino & Lunaschi, 1987",accepted,NA,220,Species,1441506,Gorytocephalus talaensis,"Vizcaino & Lunaschi, 1987",1441499,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gorytocephalus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gorytocephalus talaensis Vizcaino & Lunaschi, 1987. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1441506 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1441506,NA,NA,1,NA,NA,exact,2020-06-13T08:44:56.090Z
1321772,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321772,Gracilisentis gracilisentis,"(Van Cleave, 1913) Van Cleave, 1919",accepted,NA,220,Species,1321772,Gracilisentis gracilisentis,"(Van Cleave, 1913) Van Cleave, 1919",1321770,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gracilisentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gracilisentis gracilisentis (Van Cleave, 1913) Van Cleave, 1919. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321772 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321772,NA,NA,1,NA,NA,exact,2019-01-18T13:26:46.107Z
1321777,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321777,Gracilisentis mugilus,"Gupta & Lata, 1967",accepted,NA,220,Species,1321777,Gracilisentis mugilus,"Gupta & Lata, 1967",1321770,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gracilisentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gracilisentis mugilus Gupta & Lata, 1967. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321777 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321777,NA,NA,1,NA,NA,exact,2019-01-18T13:26:46.107Z
1321781,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321781,Gracilisentis sharmai,"Gupta & Lata, 1967",unaccepted,Synonym,220,Species,1321777,Gracilisentis mugilus,"Gupta & Lata, 1967",1321770,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gracilisentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gracilisentis sharmai Gupta & Lata, 1967. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321781 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321781,NA,NA,1,NA,NA,exact,2019-01-18T13:26:46.107Z
1321778,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321778,Gracilisentis variabilis,"(Diesing, 1856) Travassos, Artigas & Pereira, 1928",accepted,NA,220,Species,1321778,Gracilisentis variabilis,"(Diesing, 1856) Travassos, Artigas & Pereira, 1928",1321770,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Gracilisentis,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Gracilisentis variabilis (Diesing, 1856) Travassos, Artigas & Pereira, 1928. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321778 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321778,NA,NA,1,NA,NA,exact,2020-01-10T12:27:46.763Z
1326448,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1326448,Hexaspiron nigericum,"Dollfus & Golvan, 1956",accepted,NA,220,Species,1326448,Hexaspiron nigericum,"Dollfus & Golvan, 1956",1326447,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Hexaspiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Hexaspiron nigericum Dollfus & Golvan, 1956. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1326448 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1326448,NA,NA,1,NA,NA,exact,2019-02-11T12:53:26.583Z
1424325,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424325,Hexaspiron parabramis,"Yin & Wu, 1984",accepted,NA,220,Species,1424325,Hexaspiron parabramis,"Yin & Wu, 1984",1326447,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Hexaspiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Hexaspiron parabramis Yin & Wu, 1984. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424325 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1424325,NA,NA,1,NA,NA,exact,2020-03-08T14:59:35.023Z
1390137,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390137,Hexaspiron spinibarbi,"Yu & Wang, 1977",accepted,NA,220,Species,1390137,Hexaspiron spinibarbi,"Yu & Wang, 1977",1326447,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Hexaspiron,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Hexaspiron spinibarbi Yu & Wang, 1977. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1390137 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1390137,NA,NA,1,NA,NA,exact,2019-11-20T15:42:44.657Z
988450,http://www.marinespecies.org/aphia.php?p=taxdetails&id=988450,Mayarhynchus karlae,"Pinacho-Pinacho, Hernández-Orts, Sereno-Uribe, Pérez-Ponce de León & García-Varela, 2017",accepted,NA,220,Species,988450,Mayarhynchus karlae,"Pinacho-Pinacho, Hernández-Orts, Sereno-Uribe, Pérez-Ponce de León & García-Varela, 2017",988449,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Mayarhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Mayarhynchus karlae Pinacho-Pinacho, Hernández-Orts, Sereno-Uribe, Pérez-Ponce de León & García-Varela, 2017. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=988450 on 2021-07-16",urn:lsid:marinespecies.org:taxname:988450,NA,NA,1,NA,NA,exact,2017-04-07T18:28:33.110Z
1447124,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447124,Neoechinorhynchus acanthuri,"Farooqi, 1981",accepted,NA,220,Species,1447124,Neoechinorhynchus acanthuri,"Farooqi, 1981",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus acanthuri Farooqi, 1981. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447124 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1447124,NA,NA,1,NA,NA,exact,2020-07-10T12:47:46.067Z
1447126,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447126,Neoechinorhynchus afghanus,"Moravec & Arnin, 1978",accepted,NA,220,Species,1447126,Neoechinorhynchus afghanus,"Moravec & Arnin, 1978",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus afghanus Moravec & Arnin, 1978. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447126 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1447126,NA,NA,1,NA,NA,exact,2020-07-10T12:47:46.067Z
1326449,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1326449,Neoechinorhynchus africanus,"Troncy, 1970",accepted,NA,220,Species,1326449,Neoechinorhynchus africanus,"Troncy, 1970",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus africanus Troncy, 1970. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1326449 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1326449,NA,NA,1,NA,NA,exact,2019-02-11T12:53:26.583Z
1447132,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447132,Neoechinorhynchus armenicus,"Mikhailov, 1975",accepted,NA,220,Species,1447132,Neoechinorhynchus armenicus,"Mikhailov, 1975",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus armenicus Mikhailov, 1975. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447132 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1447132,NA,NA,1,NA,NA,exact,2020-07-10T12:47:46.067Z
1396774,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1396774,Neoechinorhynchus baueri,"Mikhailova & Atrashkevich, 2019",accepted,NA,220,Species,1396774,Neoechinorhynchus baueri,"Mikhailova & Atrashkevich, 2019",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus baueri Mikhailova & Atrashkevich, 2019. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1396774 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1396774,NA,NA,1,NA,NA,exact,2020-01-02T19:06:33.667Z
1474294,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1474294,Neoechinorhynchus brayi,"Bilqees, Shaikh & Khan, 2011",accepted,NA,220,Species,1474294,Neoechinorhynchus brayi,"Bilqees, Shaikh & Khan, 2011",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus brayi Bilqees, Shaikh & Khan, 2011. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1474294 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1474294,NA,NA,1,NA,NA,exact,2021-01-03T12:00:23.377Z
1416136,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416136,Neoechinorhynchus carassii,"Roitman, 1961",unaccepted,Synonym ,220,Species,100625,Neoechinorhynchus (Neoechinorhynchus) rutili,"(Müller, 1780) Hamann in Stiles & Hassall, 1905",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus carassii Roitman, 1961. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1416136 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1416136,NA,NA,1,NA,NA,exact,2020-01-20T12:06:14.300Z
1445627,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1445627,Neoechinorhynchus cephali,"Kaur, Correay & Sanil, 2020",interim unpublished,Published in an abstract; no comparison; no type-material,220,Species,NA,NA,NA,20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus cephali Kaur, Correay & Sanil, 2020. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1445627 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1445627,NA,NA,1,NA,NA,exact,2020-07-02T12:35:28.393Z
1316647,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1316647,Neoechinorhynchus costarricensis,"Pinacho-Pinacho, Sereno-Uribe, García-Varela & Pérez-Ponce de León, 2018",accepted,NA,220,Species,1316647,Neoechinorhynchus costarricensis,"Pinacho-Pinacho, Sereno-Uribe, García-Varela & Pérez-Ponce de León, 2018",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus costarricensis Pinacho-Pinacho, Sereno-Uribe, García-Varela & Pérez-Ponce de León, 2018. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1316647 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1316647,NA,NA,1,NA,NA,exact,2018-12-21T13:31:46.450Z
1321785,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321785,Neoechinorhynchus dattai,"Golvan, 1994",accepted,NA,220,Species,1321785,Neoechinorhynchus dattai,"Golvan, 1994",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus dattai Golvan, 1994. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321785 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321785,NA,NA,1,NA,NA,exact,2019-01-18T13:26:46.107Z
1321786,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321786,Neoechinorhynchus devdevi,"(Datta, 1936) Kaw, 1951",accepted,NA,220,Species,1321786,Neoechinorhynchus devdevi,"(Datta, 1936) Kaw, 1951",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus devdevi (Datta, 1936) Kaw, 1951. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321786 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321786,NA,NA,1,NA,NA,exact,2019-12-10T19:09:56.897Z
1474290,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1474290,Neoechinorhynchus gibsoni,"Khan & Bilqees, 1989",accepted,NA,220,Species,1474290,Neoechinorhynchus gibsoni,"Khan & Bilqees, 1989",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus gibsoni Khan & Bilqees, 1989. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1474290 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1474290,NA,NA,1,NA,NA,exact,2021-01-03T12:00:23.377Z
1424400,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424400,Neoechinorhynchus ginghaiensis,"Liu, Wang & Yang, 1981",accepted,NA,220,Species,1424400,Neoechinorhynchus ginghaiensis,"Liu, Wang & Yang, 1981",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus ginghaiensis Liu, Wang & Yang, 1981. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1424400 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1424400,NA,NA,1,NA,NA,exact,2020-03-09T13:07:07.373Z
1321791,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321791,Neoechinorhynchus glyptostermumi,"Dhar & Kharoo, 1984",accepted,NA,220,Species,1321791,Neoechinorhynchus glyptostermumi,"Dhar & Kharoo, 1984",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus glyptostermumi Dhar & Kharoo, 1984. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1321791 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1321791,NA,NA,1,NA,NA,exact,2019-01-18T13:26:46.107Z
1447133,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447133,Neoechinorhynchus hartwichi,"Golvan, 1994",accepted,NA,220,Species,1447133,Neoechinorhynchus hartwichi,"Golvan, 1994",20369,Animalia,Acanthocephala,Eoacanthocephala,Neoechinorhynchida,Neoechinorhynchidae,Neoechinorhynchus,"Gibson, D.; Wayland, M. (2021). World List of marine Acanthocephala. Neoechinorhynchus hartwichi Golvan, 1994. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1447133 on 2021-07-16",urn:lsid:marinespecies.org:taxname:1447133,NA,NA,1,NA,NA,exact,2020-07-10T12:47:46.067Z
